Mouse,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72,Bin73,Bin74,Bin75,Bin76,Bin77,Bin78,Bin79,Bin80,Bin81,Bin82,Bin83,Bin84,Bin85,Bin86,Bin87,Bin88,Bin89,Bin90,Bin91,Bin92,Bin93,Bin94,Bin95,Bin96,Bin97,Bin98,Bin99,Bin100,Bin101,Bin102,Bin103,Bin104,Bin105,Bin106,Bin107,Bin108,Bin109,Bin110,Bin111,Bin112,Bin113,Bin114,Bin115,Bin116,Bin117,Bin118,Bin119,Bin120,Bin121,Bin122,Bin123,Bin124,Bin125,Bin126,Bin127,Bin128,Bin129,Bin130,Bin131,Bin132,Bin133,Bin134,Bin135,Bin136,Bin137,Bin138,Bin139,Bin140,Bin141,Bin142,Bin143,Bin144,Bin145,Bin146,Bin147,Bin148,Bin149,Bin150,Bin151,Bin152,Bin153,Bin154,Bin155,Bin156,Bin157,Bin158,Bin159,Bin160,Bin161,Bin162,Bin163,Bin164,Bin165,Bin166,Bin167,Bin168,Bin169,Bin170,Bin171,Bin172,Bin173,Bin174,Bin175,Bin176,Bin177,Bin178,Bin179,Bin180,Bin181,Bin182,Bin183,Bin184,Bin185,Bin186,Bin187,Bin188,Bin189,Bin190,Bin191,Bin192,Bin193,Bin194,Bin195,Bin196,Bin197,Bin198,Bin199,Bin200,Bin201,Bin202,Bin203,Bin204,Bin205,Bin206,Bin207,Bin208,Bin209,Bin210,Bin211,Bin212,Bin213,Bin214,Bin215,Bin216,Bin217,Bin218,Bin219,Bin220,Bin221,Bin222
3053,0,0,0,0,55.140063,86.462975,13.555476,0,0,0,0,0,0.382294,50.437009,14.402381,14.587442,9.002494,9.874115,17.845833,14.055575,0,17.581022,0,14.06291,35.882553,26.393626,9.361956,9.662692,32.319244,0,13.80834,27.144222,9.088375,0,13.665003,19.373079,29.88881,12.075569,0,0,0,12.849084,6.149613,7.75596,0,0,25.163164,37.262593,17.83261,10.341466,15.203827,33.21431,12.245713,1.199672,13.786277,47.019536,47.125747,37.0457,9.436599,15.336778,21.87593,6.076575,0,0,23.726068,23.871209,10.697597,8.262289,16.066801,7.826133,5.550262,33.984993,12.806624,42.66229,8.706136,10.720709,0.15622,44.579358,50.991,10.306831,0,0,11.979008,21.461703,20.246702,14.374455,29.535695,28.897967,23.752617,56.732279,20.10746,22.221917,0,16.430134,10.933091,22.846017,36.824144,42.808762,24.309121,13.758836,23.095863,25.152116,33.313136,0,7.407104,22.089605,13.59421,33.021896,18.573914,32.874974,50.538779,27.651906,27.108007,0.503719,14.766575,8.13576,41.31045,30.978697,6.755579,4.919557,25.021753,1.407995,17.016892,53.011757,8.402405,26.491536,32.268848,25.446583,8.611073,20.545132,14.044375,1.78998,22.413229,25.899368,28.844086,30.606854,0,3.182406,39.69313,0,0,0,0,13.540659,0,5.415849,5.142492,25.062006,11.073472,14.190976,12.590018,4.108064,13.740386,0,18.097309,0,0,0,17.325749,20.811896,13.011413,18.84617,14.11421,19.495741,5.051095,8.605072,27.56255,0,32.843809,24.722554,24.080829,25.703255,34.137997,34.952945,19.752423,31.913481,0,5.774444,12.312815,2.545923,0,22.56091,4.352279,21.38177,10.379722,0,9.625021,4.382202,9.005872,6.859762,0,0,18.844374,29.400602,3.666109,6.226201,31.723381,13.684486,30.7823,3.075948,11.988411,0,20.735301,26.267106,8.857734,4.013326,15.125777,0,11.852109,15.131937,26.360149,0,0,0.053601,6.531338,5.699526,0,12.060364,4.767029,14.142217,7.024545,0
3054,0,0.36496,0,28.75271,28.074806,0,26.477459,0,14.478282,0,0,0,2.723393,10.744281,0,23.747008,9.614584,39.777805,9.801037,8.448444,0,0,0,23.796755,22.029081,3.931711,57.758495,21.261876,0,12.490163,12.179399,0.145723,35.760759,16.170923,2.587965,0,22.980482,9.730418,15.408353,3.391171,10.481685,0,19.08373,21.477477,0,13.654345,13.683576,0,11.656479,0,4.907642,14.558989,13.419961,39.027142,24.861232,25.970927,27.278078,15.506639,18.187129,53.071131,18.550814,17.869042,51.111719,14.320829,43.229503,1.123414,11.399039,28.791764,26.17909,20.452272,41.752193,12.478695,9.510738,55.047159,10.835131,19.167612,32.433055,11.74678,22.940705,13.880172,28.896753,19.321698,39.368915,11.855581,24.336388,22.556835,9.327018,16.274946,17.893647,44.388833,19.640674,35.418095,7.221442,67.153106,26.714092,31.543826,13.725349,9.890737,9.488094,17.912877,4.3152,34.378012,28.187964,32.131001,22.832274,26.041248,13.996685,28.99951,20.045914,17.75009,18.890396,34.557814,15.018367,46.236144,11.83473,20.664793,4.795498,6.786953,70.095204,42.908616,20.344363,10.168706,19.500938,8.437737,4.693068,0,33.816572,32.936894,11.143317,9.5631,14.342138,48.646755,32.611454,13.48053,44.533559,6.668257,7.373695,13.290362,11.430401,19.190238,11.51819,12.877243,0,8.522262,0,9.265885,18.027572,3.391529,54.093783,35.226723,19.622033,12.644743,27.654625,44.274799,14.326393,11.356431,9.292393,5.680444,3.75435,6.922018,22.60289,17.575238,14.573096,17.67363,25.82399,4.924897,8.916005,11.960437,0,21.619627,33.953376,18.695407,12.197158,9.968667,41.873103,7.057015,0,0,17.197188,31.988051,8.6334,29.20773,10.589229,8.828082,6.043298,4.617576,20.835907,9.101138,25.906318,27.279116,19.933866,0,0,28.827241,2.930511,6.808658,15.55538,17.171317,0,0,18.932907,0,0,19.19212,38.646713,0.777523,5.529969,11.373196,24.593945,12.083093,23.370047,0,0,0,0,0,0,29.643619,0,0,0,0
3055,0,0,30.018558,15.278994,27.046797,0,0,24.230187,31.173496,0,0,0,0,70.003077,22.063738,0,29.821433,0,42.141916,25.116927,3.169526,7.289219,3.773694,14.099788,29.008479,6.82014,7.373145,16.466782,13.580094,1.112416,0,23.786557,37.355356,1.369952,23.042274,9.984801,13.508088,12.153155,34.29418,5.026565,19.187123,36.490117,10.520166,0,29.265178,13.661811,5.853749,0.09156,30.068949,0,0,0,24.890138,0.19341,28.833525,41.243311,11.63926,13.625917,33.636564,23.356343,13.530163,24.045672,16.548252,24.450686,34.687095,29.787968,16.64605,27.501827,35.15203,27.101962,3.893467,20.454252,15.930296,13.700233,23.063669,14.678941,6.6207,18.207969,16.371291,35.358671,13.821193,50.453888,14.712244,43.927462,10.115464,0,11.16325,13.523798,19.055929,42.350378,25.302638,12.035941,28.693861,20.502034,28.812602,46.634459,17.928712,31.637411,8.017594,41.934359,25.233025,15.037368,38.603277,37.702361,22.941651,34.202326,51.47755,28.890774,10.653418,28.083315,53.065365,20.223247,12.5402,19.005863,4.575495,62.872808,14.677468,42.742221,44.740912,47.412358,14.093829,37.013287,9.690158,50.395244,0.429761,28.536356,33.895153,6.591348,4.187173,15.30036,37.593246,40.279217,29.143918,15.862009,0.286778,18.456174,0.263436,0,0,35.113522,14.045424,39.534646,16.15248,13.152283,38.933249,29.808449,29.439963,2.397383,10.551426,1.198966,26.727642,3.434773,1.23565,16.578631,33.313831,14.765129,0.085173,11.407811,20.609484,8.030919,21.87799,21.217741,20.441806,31.179953,0,30.85105,52.953527,26.182686,16.114945,9.150809,0,1.609473,52.026722,21.42326,1.692771,25.558173,19.113043,1.138436,0,0,0.039316,0.400246,23.177883,24.357265,0,0,23.295738,6.883053,0,4.89988,0,18.713618,11.03843,0,0,40.553271,14.036635,0,18.160859,30.645536,13.006795,0,7.080834,20.374127,7.046941,2.278354,0,0.069288,0,0,26.46518,20.764789,14.799411,10.933129,8.117594,10.869173,12.677758,0,0,0,2.3169,14.51379
3056,0,13.720293,5.348068,0,0,17.101734,15.414824,7.713233,0,0,0,0,0,0,0,0,20.703342,0.304874,0,0,13.313609,0,0,0,7.062702,0,0,0.113553,0,0,21.051518,26.398948,5.965131,0,33.582307,0,0,0,11.438773,13.325023,0,13.099346,0,0,0,0,11.4248,13.236036,0,0,0,0,0,21.858933,10.900289,24.732611,11.771557,46.407824,46.682726,33.345626,39.84231,15.485557,22.501919,20.655616,0.023009,2.503644,13.034077,0.141125,53.872218,4.214117,26.837325,23.754481,29.240235,10.254378,3.16923,34.067913,0.026962,6.625528,11.53132,16.182374,42.647356,22.662019,26.270758,47.367242,37.041587,3.454969,25.839886,26.561008,50.751178,23.186044,8.027991,0,15.890798,27.571837,27.518401,18.775554,54.557069,37.717881,80.820937,45.341641,1.035527,30.501419,44.055434,14.953859,23.274775,30.148989,25.710586,25.05206,31.407041,0,21.07777,7.424971,19.185781,33.415501,8.139214,13.344956,16.032916,0,8.181648,58.744667,4.390396,14.639049,14.890468,53.764538,0.904406,15.448095,25.488172,14.168073,11.537752,72.058201,4.079506,22.697009,13.302723,35.802565,6.997341,10.579026,6.720029,19.245949,16.779361,34.45748,6.131155,27.469168,0,8.625433,42.330543,0,0,0.446323,0,0,0,0,9.030792,11.820793,0,20.403682,0,17.622675,0.126086,27.545502,8.261594,37.457753,3.985466,0.641925,30.640572,0.098976,9.985655,46.472239,29.328518,16.177113,10.672881,35.263323,21.54943,28.752131,18.441327,21.800402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.888865,0,0,0.129191,0,0,0,0,0,0,0,0,0,29.601181,22.275524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,0,0,0,0,0,0,10.874024,1.865335,0,0,0,0,0,0,0,13.085102,12.348073,0,11.812492,2.500949,31.251143,0,0,5.0638,0.364872,7.444555,0,0,0,0,0,0,12.686634,26.433838,13.931019,0,0,0,10.317902,0.111729,0,0,9.679508,17.610885,0,0,6.097851,9.338679,6.614255,0.038096,19.498133,11.127361,7.981067,13.964128,13.082639,11.16348,23.192581,22.092325,14.032833,41.551739,24.868792,13.753351,14.065219,7.341467,24.28656,10.391276,52.844816,21.026174,10.383589,39.182229,0,33.997085,76.246658,47.573032,36.664295,31.495846,14.954227,59.862267,18.809792,23.587429,17.351638,15.350545,7.696513,53.916949,59.761549,5.343784,13.184948,6.533363,32.437163,20.378873,23.960357,38.912175,11.13128,34.369861,0.806364,33.506677,8.488074,29.031273,33.923044,0.865247,25.934534,3.097175,36.807407,26.524589,52.685806,18.691736,11.606587,18.214021,10.702798,18.820858,0.184664,30.222078,19.33029,18.079498,11.068537,39.212319,11.179035,15.399167,20.158642,6.64536,14.214227,0.631017,20.307256,0,40.101199,46.853854,5.932612,24.208063,19.232654,17.199174,82.070372,7.917719,0.367019,0,26.336604,21.462995,9.085086,0,0.106687,16.287707,12.102663,1.411024,0,8.422815,16.744997,10.788173,23.365297,15.015758,10.43957,0,0,0.79188,0.207864,43.885344,26.734521,1.078177,39.967419,3.208923,6.316266,26.657593,19.093767,19.274402,7.054016,18.183129,16.135114,34.155141,25.939006,0.126709,10.966389,39.853537,17.956668,37.750306,13.207743,25.69533,20.513227,21.09226,11.167765,34.174098,7.974819,0,13.044288,0,0,0.401806,0,0,3.809174,11.594163,0,0,11.552013,0,12.719056,19.30982,1.024103,3.362392,0,2.584151,0.279986,14.782009,0,0,1.588628,0,15.287383,9.760506,0,0,0,0.378706,0,0,0,0,0,0,0,0,0,0,0,0
3069,15.205794,25.182495,13.837261,15.124193,3.75374,12.962185,3.761732,19.624214,0,0,9.725863,0.171769,14.190135,5.661629,11.217913,0,15.087456,11.06452,3.990318,14.90337,23.629112,9.08928,9.563588,15.914419,0,10.292801,5.277494,18.801361,0,0,6.642986,16.168413,0.524053,0,0,10.667579,26.445585,26.145577,0.369485,7.22512,24.909874,0.107653,0.578829,15.811083,28.584337,17.408094,0.592499,2.882187,16.915218,12.060012,20.03795,0.158524,0.257847,18.504437,2.649974,18.784549,10.556419,40.456858,11.623984,0.822373,31.436548,8.886852,13.256628,7.064409,17.343554,34.53136,34.534152,12.338554,11.764891,31.312469,39.593485,7.138941,45.022448,34.433312,37.257276,35.804454,19.845188,30.178622,46.802221,0.467966,17.45602,23.00432,7.837197,26.675161,78.229153,12.476938,37.884822,53.826915,25.081023,16.677977,37.431655,0,4.54086,49.336848,42.620113,32.110787,3.257019,48.779939,11.329584,7.26929,1.46932,3.706109,13.813715,54.408788,28.116261,24.403745,27.076602,0.232223,26.041167,34.848465,17.175125,0,0.132583,6.964451,65.329609,32.79855,1.432577,2.323195,17.178226,2.343178,74.417126,33.866799,23.117216,13.094106,0.762829,18.497596,52.903392,8.694136,30.386645,10.828633,16.709067,39.057161,19.303582,13.634925,22.145256,1.340794,13.536083,59.445448,21.817557,0,36.200027,14.179862,16.864675,28.979598,29.644522,16.318124,0.175341,0,13.536162,13.168059,8.560246,20.741089,16.888262,0,23.652998,7.679692,23.140439,23.074493,0.748414,0.379975,0,44.589223,20.460094,34.872198,10.986314,12.397085,16.788903,20.423304,5.230751,11.537559,31.470146,20.959284,2.582856,0.365625,15.477362,7.61469,7.15516,8.253009,12.566753,32.823965,5.424812,15.959276,36.851964,0,39.644319,0.433492,0.094207,12.604255,32.226107,13.493329,28.395875,1.98793,16.470935,9.817968,0.128139,2.223842,0.06871,0,0.834815,14.197846,20.043656,1.199266,0,0,42.12248,35.347393,0,16.040155,0,2.663911,42.913164,0.388413,0,0.051582,0,0,0,41.125247,48.226387,4.018328,0,0
3070,12.863133,0,0,0,0,14.203412,22.271202,16.571368,0,1.342972,26.094646,0.116524,0,14.835648,0,0,27.056632,0,0,0,0,0,0,11.624531,0,0,0,13.622205,10.806694,0,0,5.605449,7.565318,24.488992,31.236899,11.024514,0,12.846647,12.401952,10.369288,0,0,24.966666,0,0,0.004703,9.252712,10.408769,0,10.551839,10.676562,15.352741,33.748309,13.669645,26.046215,2.411797,40.713987,9.490991,6.081197,54.799387,6.531661,58.040407,25.645859,17.130914,15.186401,18.71872,37.105803,33.974418,43.749826,19.189345,5.331798,3.473462,11.653436,20.579134,41.347832,16.547996,34.384446,7.081458,31.921011,62.003751,16.081731,13.86149,37.72891,14.725266,17.53898,4.138643,46.553691,4.529122,13.249328,73.614015,41.565847,10.658553,50.343419,26.985188,21.029786,40.294526,24.247344,48.181261,11.396202,33.782569,13.19474,39.845634,8.570975,31.114635,50.140758,45.049014,5.447463,1.263962,0,5.985704,11.755041,19.328751,11.283647,36.366062,66.813465,64.500636,29.767517,31.3362,24.717768,10.867608,8.24616,7.4244,0,0,0.306361,12.058895,24.159147,7.496295,23.698205,17.968075,53.332097,16.595592,21.66929,0,21.857475,39.243322,10.53016,1.227073,15.068694,0,0.011159,11.353606,2.059124,0,12.130315,11.214541,12.105313,28.714075,33.51062,81.376574,16.435674,23.283354,6.345264,35.072699,19.724312,14.556965,17.607903,12.544594,0,11.184709,9.394623,28.130768,19.853743,11.64537,0,18.06857,0,0,27.053267,23.306125,54.9025,34.297187,33.833225,23.252631,25.021585,6.062677,11.965509,12.657182,6.176959,0,0.316531,2.687187,1.908052,0,0,16.563184,0,0,0,0,10.040074,18.30151,0,3.385055,1.68263,0,14.749317,15.770403,4.049156,12.260294,0,0,5.051847,26.434744,28.635312,29.544024,0,0,0,0,0,0,0,0,0,31.10999,0,21.987146,0,0,19.358602,1.860353
3071,0,0,16.688537,9.882822,0,0,0,20.716159,15.002642,6.263994,0,0,0.385911,14.410591,8.259582,21.11749,1.320447,0,0,0,12.87,0,10.088967,19.787426,24.937716,9.286172,7.759249,6.875562,10.429332,14.545448,0,14.405084,0.428953,13.166219,0,0,0.071374,5.995954,24.343095,28.501618,14.116314,29.13515,30.429125,5.001324,12.640042,9.572403,0,7.026345,11.261903,8.473041,14.973748,2.397109,6.859711,20.685937,6.313423,15.297053,31.646237,18.793932,18.052886,17.138511,28.14427,24.623677,27.234653,28.845119,31.707444,16.9732,41.573524,10.702564,22.94425,38.189873,14.302886,25.775095,12.694964,54.809145,10.467289,31.994573,16.66066,33.601538,54.800561,32.459967,25.539281,11.156576,39.955285,23.659948,41.910231,51.567145,31.804115,41.865098,17.91964,18.436415,27.443804,17.774434,14.78108,27.467663,7.433098,42.732345,20.333287,8.79126,51.519486,48.936121,20.631299,15.721795,7.566931,29.016936,27.997339,1.138985,19.541886,2.243739,37.406226,20.615722,1.57439,17.777685,33.685325,1.471675,29.945553,39.209596,24.255503,7.445532,25.729258,15.80912,0.048759,13.767009,18.742752,25.720045,62.453032,7.437697,7.944137,7.686194,9.04801,12.545753,0,0,22.043788,14.730501,0,8.943587,32.064402,51.69449,17.789112,21.803896,0.067491,15.106047,45.461533,19.868644,6.183394,6.591374,11.272846,15.476734,0.037622,11.792311,0.048641,43.949014,0,11.583241,8.398249,9.589635,9.383432,18.223556,22.327567,15.310438,42.029359,15.74665,20.53503,1.808608,8.928115,12.85733,62.945421,10.27788,35.973013,9.128023,33.283472,10.458048,20.41351,7.998824,0,0,18.406701,0,3.048489,13.196592,0,18.906338,11.242451,8.037217,25.799514,11.065849,0,0.010966,0,0,15.881269,11.042588,0.016896,10.137141,0,0,0,0,0,11.6343,17.241145,1.39259,0,0,0,0,11.917704,0,0,16.597751,12.289154,23.046886,26.373472,23.538274,0,0,0,0,9.535708,10.795516,0,0
3072,109.048595,0,0,29.261498,0,0,0,0,0,39.301463,30.326405,2.79988,5.73107,24.665958,0,9.779848,0,18.80837,0,11.673457,1.923488,51.632556,5.288281,5.710145,35.113506,30.472926,8.973727,6.687946,11.604728,0,5.345726,3.407323,35.62432,0,32.718943,0,33.317837,10.274064,2.678536,10.95548,1.703986,5.647009,11.292034,13.900268,26.366403,0.022728,12.425859,30.837535,8.046711,0.355812,8.051315,0,13.091171,6.171694,12.259113,25.492639,21.841099,23.701697,18.266892,17.945773,11.966047,34.940331,28.777058,24.449363,48.555127,17.361306,25.062886,9.024264,47.850215,37.226204,7.571659,29.17273,40.783831,16.261281,40.991951,10.867941,19.178846,30.603964,36.41124,42.090519,45.863132,26.43779,23.284878,24.659623,9.601572,11.339955,21.752713,37.825269,31.367941,30.676072,40.84053,8.937486,35.129355,2.309743,42.809301,68.809995,15.575708,7.03387,10.16625,5.987067,11.63563,58.45826,24.996117,20.208413,0.210235,76.960342,41.404134,16.892408,22.343902,16.26125,15.76064,84.599716,15.872913,0.925267,18.984921,19.612432,24.899225,12.45103,40.622079,11.377287,2.371431,0.213813,21.621558,41.01537,34.715517,8.15876,44.746015,21.331683,0,19.749367,28.238846,15.484963,39.426945,34.682358,19.643667,7.751816,6.500606,10.624314,40.549825,0,6.345481,49.732402,18.384472,7.30343,20.784107,5.775972,0,17.764365,21.958816,23.926624,28.69651,9.778478,21.722064,21.529256,29.786264,0,0.855296,14.391593,16.097361,0.596115,10.479812,7.606406,40.288283,19.20194,4.706227,30.044756,13.79561,15.90284,34.25113,0.169221,18.933696,10.031278,46.542618,6.737127,19.286246,17.749667,0,0,16.489261,0.8394,8.456247,20.073901,9.928902,0.815907,28.226276,0.058371,13.745934,12.545473,0,0,9.427695,3.883588,4.727966,13.345596,11.24176,8.154965,6.349015,0,16.050912,6.576728,15.902619,1.915,0,0,31.473822,8.819808,5.292757,8.421582,2.313289,13.526254,12.712565,9.422395,11.053599,0,26.200141,11.446927,12.144148,0,0,0,16.100608,0
3073,0,0,0,0,0,0,0,0,0,0,24.636804,22.529748,0,0,0,20.57944,0,8.138859,19.294642,0,15.526287,3.113965,2.663372,12.031428,0,14.310521,9.07623,15.950278,5.36102,32.834657,13.889579,0,7.515887,12.611758,0,14.31586,0,10.395498,8.34649,17.490843,7.197853,13.006492,5.700113,7.916894,6.340032,8.081134,7.776617,7.167116,9.359074,22.665503,7.287741,34.425615,21.579466,19.206427,16.467969,28.614676,33.777666,23.248445,27.023663,26.218312,27.901714,40.007115,9.211039,26.361086,66.141046,11.218489,30.523648,13.327916,36.150052,39.863165,31.343148,25.993765,25.999151,28.248408,5.110736,18.9353,27.709228,21.215392,36.554109,19.921879,26.726222,22.449722,11.422331,9.805618,21.138896,7.975473,35.827105,35.095703,21.344585,38.175426,36.338742,33.759145,14.139793,4.846684,48.317236,37.336862,11.826214,6.342723,24.586832,31.650669,13.120774,35.38203,26.271957,69.607635,9.423165,0.07061,25.526264,7.419005,9.290068,35.126745,21.570124,35.052032,11.142882,12.750671,47.993457,18.221695,26.680759,33.734078,15.724112,31.924828,16.084284,11.8742,22.566953,32.313978,11.470976,32.245749,5.92541,24.073842,26.944519,18.24608,12.623501,20.228067,13.642978,4.707187,23.934501,20.508001,22.427911,5.130081,0,41.559395,1.803266,42.503108,24.372021,6.141255,7.250873,1.296143,14.984187,32.611947,2.1481,16.125424,2.764415,22.159997,16.400781,41.743007,6.705757,19.10001,4.352321,0,7.196988,49.050221,28.95509,8.965228,7.26552,16.951009,4.070673,8.120332,23.469295,39.168312,42.920777,10.048997,26.368067,9.081777,16.991714,0.427307,13.843316,16.00533,0,0,6.360162,8.418014,0,16.163595,0,0,0.716366,13.555403,2.290014,9.00361,0,8.703912,3.550028,8.413216,0.061988,0,12.471283,20.566201,4.336257,17.11083,13.329574,26.426311,0,0.0659,11.756295,0,0.230162,13.215915,13.269034,0,10.650801,0,0.177978,1.525494,34.803369,13.224826,21.355602,0.784141,11.605799,7.823688,8.970925,0,10.822288,0
3076,0,0,0,0,0,0,0,0,0,0,9.483002,1.535756,0,0,0,3.640503,0,0,0,0,0,0,9.109511,3.837238,2.848277,4.614563,4.76779,2.635932,2.400243,3.30201,1.305862,6.958652,1.900419,1.890419,5.901897,5.87012,3.626938,1.569463,6.077025,0,3.778024,13.216687,2.911894,0.258395,10.916887,2.407505,6.833486,4.773173,3.995606,5.183476,4.737782,7.378219,15.069289,35.969917,7.469126,21.375349,5.872758,36.055141,43.34112,65.196809,14.46772,36.367463,4.109914,21.469409,4.565138,15.825637,0,15.639211,64.453495,52.923615,36.625997,15.802048,25.519911,9.524352,11.911558,30.249464,43.732115,9.786601,9.214893,57.738724,48.558736,20.639712,31.46328,44.60434,3.146827,21.739301,39.320363,23.302452,39.065921,27.688517,50.177571,46.875259,5.676094,81.171555,0,45.952354,20.10815,12.617135,54.259951,42.6976,27.943743,2.541471,25.105502,41.301736,49.916922,96.833505,35.66798,28.008184,83.390605,74.820102,46.779802,16.809583,37.234069,18.549925,15.57244,18.042868,22.182731,37.999343,44.308313,32.648501,0,20.46472,20.592465,0.023253,11.465122,0.64311,0,0.05706,33.460327,56.561461,40.81754,15.92059,21.408877,39.34874,30.722582,37.200496,12.900822,7.265581,3.877419,14.670318,6.169365,25.477097,14.387236,0,31.066627,18.718855,25.925189,28.649285,0,13.493386,0.128867,0.009383,4.619604,1.123922,19.821424,43.269556,0,0,23.441026,0,0,13.665021,25.933534,37.33375,44.013681,1.19487,55.592523,35.001107,69.165062,19.251567,30.22647,67.051645,28.006428,29.274547,13.907637,21.383971,18.567176,0.382392,39.92996,5.995141,0,13.263291,16.726421,10.420819,0,0,9.839456,4.761966,0,0.083469,0,16.477751,21.573981,0.350903,0,13.947333,6.405824,0.156895,13.83352,10.749849,20.124739,4.037056,6.654538,0,9.829915,23.079196,25.22545,24.179529,10.049889,7.073205,24.492549,8.054114,9.569549,0,0,0,0,10.395702,0,0,5.580411,18.233233
3077,0,0,0,0.079016,19.201256,6.74208,6.522282,0,8.28158,0,0,14.239607,1.958379,0,0,6.480605,0,0,0,0,0,0,19.737877,5.008693,6.644704,29.137375,11.632393,0,8.926313,0,0,7.951247,12.625382,0.092169,8.519325,11.795565,0,0,0,0,9.628941,33.148824,15.567975,11.538877,1.606348,0,7.565005,0.139465,9.002028,0,9.085026,15.134955,14.672503,8.032987,20.42774,36.843351,39.668262,43.06298,33.049442,45.698265,16.612161,36.336533,15.323999,33.421481,26.890658,46.995011,11.031737,4.858319,0.145839,7.843935,9.279529,21.395726,7.345945,26.476012,38.925517,29.779615,11.867544,25.307139,19.363079,18.877252,6.02475,4.944126,0,43.029767,63.964515,32.032278,26.167925,34.654879,22.138198,9.512922,6.627379,5.357026,16.058032,33.810831,7.397824,38.286481,26.975533,32.925092,14.108316,54.99127,72.724749,65.264435,34.810532,49.056987,12.085466,20.799389,20.451298,10.784278,33.690127,18.908447,11.060675,28.834348,17.101553,37.443655,31.540704,38.456714,16.070289,37.278658,55.423916,6.595819,53.788337,39.172599,10.961945,26.193776,35.169538,55.37065,16.617321,20.092753,15.072593,39.78526,18.901896,37.632429,28.356171,25.220324,11.738089,0,30.595059,31.783163,6.430512,27.261302,0,12.777016,10.903772,0,19.446557,18.623204,20.27497,0,6.992719,0,0,0,0,21.532714,52.833027,24.910244,28.260114,40.557137,10.756063,0,25.609247,29.003146,0.181784,2.359074,23.515479,25.384922,23.539846,37.511011,36.109738,40.438747,10.715902,24.580234,20.389927,18.403145,19.790922,8.599014,7.354927,7.711992,0,30.802268,15.187567,0,20.184262,12.534679,0,11.172159,1.695129,17.694949,18.615879,15.290782,8.026235,1.906912,16.801151,2.189281,0.317134,0,7.418007,23.526904,0,33.526345,0.169818,20.261697,28.359145,7.512989,0,5.142688,5.108831,11.384228,0,0,0,0,0,0,0,0,0,0,0,22.829294,0,0
3078,342.110188,30.657109,0,0,0,0,0,0,0,0,0,0,68.685969,60.530261,0,0,0,0,0,0,22.2342,0,0,0,0,31.31405,0,0,29.998845,82.028304,24.438074,9.760014,0,7.984574,52.00694,38.159798,0.497244,0,6.359647,21.839758,23.174843,0,32.69226,0,0,0,18.558045,12.443036,0,18.472103,28.854491,48.901653,22.597262,74.100285,6.264499,1.084555,1.489982,41.785206,72.121185,37.679404,69.160219,23.018556,0.751275,0.140311,6.845638,55.817936,34.027675,34.353035,2.32891,51.60001,31.516806,52.09367,5.191907,23.923602,1.721758,27.398372,25.525554,14.241494,0.857404,21.249756,27.99818,27.635905,27.295609,22.743831,12.580093,42.607895,30.687358,45.850813,11.712837,36.11736,0.005095,3.123751,47.865162,39.593162,48.486249,16.876891,0.136156,43.18776,19.215473,62.756716,41.031898,13.580524,24.924879,18.458081,22.964056,48.722133,3.810739,27.364694,44.328725,3.252348,51.595894,44.572144,14.150097,36.990164,38.405677,6.119563,30.252387,48.57006,11.766296,0.038687,35.722839,11.051106,43.190999,17.168407,11.157725,8.857668,33.739832,17.152053,0.952691,12.375291,0,39.18783,14.94584,23.294213,18.502074,37.826618,26.356063,0.893621,17.070734,17.777275,23.079678,0.389858,0.17907,0,5.142545,37.387248,29.142198,0.898117,30.931359,0,0,3.391006,20.426968,4.652519,23.644031,65.63216,41.748336,5.565879,11.256959,17.220723,3.460631,28.357875,0,33.614371,3.379217,0.963824,21.491801,12.78955,0,14.855402,4.486863,17.719703,39.96935,15.840098,22.847615,8.640574,1.967344,27.117717,0,0,0,0,0,0,0,0,0,25.187596,65.911912,7.517945,0.804398,28.43295,17.276415,3.652379,0,22.049749,4.837115,0,20.196643,0,0.421574,0,0,0,0,0,0,0,9.79267,14.462564,0,49.788218,17.974292,16.678321,9.512283,0.081343,0.01641,0.73791,0.33521,0,0,23.20341
